text,label
and i will bring the fury of the wild back to my village,1
a focal point for time rifts foriys contends simultaneously with foes both new and old,1
this city will perish and the gruul will cheer as the boargod crushes the last bricks into dust nikya of the old ways,1
secrets what secrets,1
by appearing in places miles apart at the same time zuo ci exhibited the mystics ability to shrink the land,1
the greatest challenge isnt the stifling heat but the crushing weight of those who failed before,1
they feed on the living to stay undead,1
there is always another way,0
were now to dispense aid to any mirran we see battling anything    strange regents orders ranya skyhunter captain,1
long after the magic wore off the mice still dreamed of glorious galloping tales of the fae,1
the paladins would be wise not to forget about the pearl trident the merfolk warriors have turned the tide of more than one human war  and i have no doubt they shall do so again onean scholar,0
if you threaten its territory it produces spores actually no matter what you do it produces spores hadi kasten calla dale naturalist,1
never mistake deception for cleverness,1
it loomed up over the horizon silent and dark as a grave,1
after his hands had crumbled away leaving only wickedly sharp points he decided his only purpose was war,1
buyer beware,1
a weapon best suited for those with good aim and steady hands,1
though gideon arrived at sea gate too late to prevent the massacre he still had enough time to lead its survivors to relative safety,1
we raised eelhawks to control the squidflies then waspcrabs to prey on the eelhawks now what do we do with all these waspcrabs gulistan simic biomancer,1
anarchy comes in many forms social individual gruul,0
who knows from whence the winter comes,1
see the land itself raises an altar to the ascendancy of nature mayael the anima,1
choices are rarely as simple as they seem,0
arent you going to offer me a drink,1
old home never forgotten new home ours forever,0
no god on theros ever truly dies as long as there are those who still have faith in them,1
if i am to die let it be a heros death,1
he tried to live far from those he could hurt,1
inner strength is never seen until it makes all the difference,0
the winged helms of the guard are put on for pageantsbut taken off for war,0
relative of yours ertai teased mirri simply sneered,0
may you drink until you drown but never be sated odila witch of morkrut,1
oketras closest viziers are known as her chosen though others may have a better claim to that moniker,0
your signet is no symbol of power it marks only your need for numbers to aid you what do you do guildrat now that you face my blade alone,0
with innovative stabilizing techniques suja pavani brings this piece of the sky itself to the inventors fair,0
i am the storm,0
pathetic let me show you how its done,0
ogre shamans must be bright enough to learn their invocations and dim enough to use them,0
do not call the balduvians barbaric their magic is as potent as it is primal zur the enchanter,0
saffiyah clapped her hands and twenty flying men appeared at her side each well trained in the art of combat,1
each form she takes is an exploration of the senses,1
as much as i hate water i do love fish     mirri of the weatherlight,1
she watches the chaos created by the roil seeking strength in the patterns of anarchy,1
progress leads to inspiration,1
i cannot read these runes yet somehow they seem like a warning have we passed unknowingly into a new realm ekken omenseeker navigator,0
legend speaks of the sun spear the mighty weapon that can strike any point in theros even the depths of the underworld,0
the welcoming appearance of the arrow bamboo forest masks its deathly hostility,1
furious and unable to separate the bitter rivals consoled themselves by splitting everything else they saw in half,1
beasts kill for their very survival if you would have their strength you must know their desperation konnos sylvok sage,1
the heavens augur weal    for me woe for you,1
rigorous faith and belief are rewarded on occasion and richly so,1
we fought so long to hide this place let us be first to learn its wonders,1
each syllable chills your veins each word rattles your mind cabal patriarch,1
faeries talk all in riddles and tricky bits cept the nobles now theres some straight talkers joskun anhavva constable,1
they soar and the mystics follow,1
that didnt happen naturally said multani raths overlay is interfering with the ther itself,1
the best cure for a big ego is a little failure,1
it can chop down a redwood in a single stroke your sternum isnt going to fare any better,1
fear the knight leaping from the water into the air weapon ready,0
valiant icatia was the last of the sarpadian empires to fall its faithful soldiers defended their cities to the very end sarpadian empires vol vi,0
why do you weep for the dead i rejoice for they have died for me fallen angel to serra,0
as the elves learned the hymns of angels the knights learned the roars of titans,0
we each have our own strengths radiant serra said with a sly smile if all of my people were like this one who would carry your scrolls,1
the sacred might of thune thunders in my soul,1
you know that secret the one that wakes you up at night in a cold sweat the one you think no one else in the world knows well guess what,1
a spiteful force exists on ravnica that binds these ghosts to the land of the living but forbids them to touch it,0
although the elves of havenwood lived in isolated villages their swift communications allowed them to act as a single community,1
he does not tolerate intruders,0
in the tangle bad is often followed by worse,1
as peace returned to thraben some cathars made the mistake of letting down their guard,0
facets of life reflections of the soul,1
sympathy is for weaklings whoever survives wins benzir archdruid of temple might,1
until all have found their place i will keep watch,0
passions cant be shackled by laws or mastered with logic the choice is freedom or death volume iv the book of fire,0
it is better to take what does not belong to you than to let it lie around neglected mark twain more maxims of mark,1
few among the living understand just how much of their world is shaped by the ruins of the dead,0
and now im coming for you,1
kothophed bestowed upon liliana eternal youth carved into her skin as intricate tattoos,0
villagers cloaked the town in magical silence but their ears still bled,1
in llanowar we tend the forests boughs and branches in yavimaya we are a part of them rofellos of llanowar,1
in every other mind the battle was lost general takeno alone was not touched by despair drawing his blade he was attack and rallying cry in one battle of akagi river a survivors tale,1
if im going im taking you with me,1
some merfolk choose to rest their fins in the water i believe wisdom exists not only where we were born but where we were told not to go,0
with the hekma destroyed the wandering dead that sought entrance to naktamun had free rein to lay waste to the city,0
their thoughts flow through my mind and i am healed fyndhorn elder,0
no emergency is so dire that it cannot be dealt with elegantly olivia voldaren,1
a cinders axe bears no marks from parrying a foes blade,0
i reeled from the blow and then suddenly i knew exactly what to do within moments victory was mine gustha ebbasdotter kjeldoran royal mage,1
flash like daybreak to the fray motto of the knights of dawn,1
the haazda shield is broad protecting both the free and the guilded,1
a single ambition unleashes a legion of horrors,1
though innistrad is not cleansed of evil we finally have cause to rejoice,1
the trick is to ask when no ones listening alexi zephyr mage,1
the river split into many channels as it flowed to the halimar sea few travelers could follow the same one twice,1
like many izzet creations weirds are based on wild contradictions yet somehow manage to work,1
no one is as dedicated to perfection as a stitcher working on their latest masterpiece,1
with great power comes great risk of getting yourself killed,1
fellowship the fourth myth of reality as the tides of war shift so do loyalties,1
this creature is inadequate send it to the splicers for innovation malcator executor of synthesis,0
nature grows solutions to her problems,1
never leave the future to fate,1
every sword drawn to defend is an angelic blade guided to justice by an angelic hand auriok proverb,0
its lock changes to fit each key,0
well be easy targets if we remain on the ground lets take the fight to them,1
a gruul berserker is never unarmed,1
there are laws against it but the dead have no one to complain to and the living are too frightened to investigate,1
some dogs just arent meant to be indoor pets,1
the blood is the life the blood is the life,1
let nothing own the skies but the wind dejara giltwood druid,1
this is the price of being last in the food chain we must keep our places of beauty hidden away instead of displayed for all to see hildin priest of avacyn,1
when rhonas fell his followers stirred with newfound strengtha final gift from a god they thought indomitable,0
divine gifts are granted to those who are worthy halvor arenson kjeldoran priest,1
the blinding barrier served benalia better than a hundred shields,1
i never thought id spend my life fighting im a maker not a destroyer,0
the goblin idea of music is to hit something with a stick,1
this strange beast has the hide of a leopard the howl of a dog and the horns of an ox,1
skirmishers engaged raiders before they could reach the towns although these units typically suffered huge losses they never lacked volunteers,1
i dont know why people say a doubleedged sword is bad its a sword with two edges kamahl pit fighter,1
we must rely on our own knowledge not on the dogma of the seekers or the mutterings of the sphinxes tullus of palandius,1
the hour of your redemption is here    rally to me    rise and strike strike at every favorable opportunity for your homes and hearths strike general douglas macarthur to the people of the philippines,0
the way opened before him and the dust of centuries stirred in the air,0
a screech in the night is all it takes for orzhov debtors to clutch at their coin purses,1
one of the forests best protectors is the forest itself,1
the ancestor dragon appeared atop the clouds amid shattering mountains and sundering earth jiang yanggus travelogue,1
once he gets up and going he will forever shamble on,1
widow webers new scarecrow seemed to attract more crows than it scared off,1
all those who trade in questions must answer to the dimir,0
this sliver comes into the world a perfect predator its ready to hunt and devour its first meal within seconds of hatching rukarumel field journal,0
though long held captive beneath volraths stronghold the sliver queen is actually freer than most of raths denizens her maternal instincts always take precedenceeven when they conflict with the evincars agendaand through her numerous litters she ranges across all of rath,1
sometimes quantity in the absence of quality is good enough,1
i dont like to speak ill of walkers    but just what did teferi think he was doing ertai wizard adept,1
if it means that people can live in freedom yeah ill keep watch,1
when minamo was abandoned its younger students found themselves thrust into a war beyond their skill with talents beyond their control,1
to a sabretooth all men are mice,1
most quandrix students fundamentally disagree with the concept of enough,1
the great serpent slumbers now but all warmbloods will grovel in the dirt at its awakening,1
this may hurt a lot,0
this storm blows gales through the dreams of men,1
the scullers beneath esper keep strixes as trained pets and set them loose when a fare refuses to pay,1
well how could i know theyd explode gregel township militia,0
the crossing demands singular focus your life consists of these ropes these hooks and these rocky crags your past is miles below,1
clients who cheat the sailmonger make an impact on the rest,1
there are old goblins and ambitious goblins but very few old ambitious goblins,1
the eldrazi may be ruthless but zendikar is relentless,1
tread upon these flower beds at your own peril emmara,0
my stride will break only against the twin points of hazorets spear,1
textiles at the inventors fair feature threads from every corner of kaladesh,0
mirran creatures that could withstand the phyrexian oil found an abundance of crunchy snacks,1
oops grupgrup sluiceway technician,1
its so hard to find good help these days,1
no shadow remains for you to hide in caparocti sunborn,0
as the soldiers beneath her raised their voices the angel spread her wings their span seeming to cover the sky,1
though he held the title of prime minister cao cao used the emperors name to exert his own influence on the empire,1
we are as brutal as our dragonlord we strike like wild lightning and feast on human flesh,1
not all deaths are etched with mythic meaning and iconic glory,1
trained to battle the followers of tourach the order of leitbur was not as successful in later conflicts with orcish and goblin raiders sarpadian empires vol i,1
heres how ya win dont let the other guy hit back first jula goblin raider,0
unpredictable as a storm and destructive as a tidal wave,1
our unity conquers all fears,1
the destruction of a wildfire with the tenacity of a jungle vine,1
this fight was over the moment you picked up that clumsy cleaver of a sword,1
secure in the embrace of wood they want no part of eladamris war,0
nothing restrains a burning passion,0
akroma asked for only one thing from her troops unwavering unconditional loyalty,1
peace hath her victories no less renownd than war john milton to the lord general cromwell,1
knights kept returning from ogres pass wearing nothing but bruises so they decided to just pretend it was on their side,1
words never uttered by mortals flowed incessantly from its many mouths,0
words never uttered by mortals flowed incessantly from its many mouths,0
there is no calamity greater than lavish desires there is no greater guilt than discontentment and there is no greater disaster than greed lao tsu tao te ching trans chan,1
there is no calamity greater than lavish desires there is no greater guilt than discontentment and there is no greater disaster than greed lao tsu tao te ching trans chan,1
take the sharp metal stick and make a lotta holes jula goblin raider,1
they soar and the mystics follow,1
a cage may keep you in but it does not keep the stones out,1
knowing the hymns power the followers of leitbur carefully guarded their pillaged transcriptions,1
the river heralds would wreck a thousand ships to keep intruders from finding the golden city,1
there is always a rabble to be roused,0
youre telling me we spent a year securing the sanctuary against pterosaurs rambeasts and nightfangs    and we were robbed by what endris drannith magistrate,1
leave it to a boggart to come up with a projectile as disgusting as it is deadly,1
the archon fell like a star from the sky meeting the rising sun at the horizons edge the cosmogony,1
an invasion weapon of ages past the glistening oil contained the blueprints of countless atrocities,1
buying old worn out junk selling marvels of real value,1
his family was a small price to pay for the dark gifts that called to him,1
recruits arent always volunteers,0
in my moment of death i had a vision of the world dark and unwelcoming i wanted to hide in the deepest meander but the light pulled me back,1
gambling with mages never is remin venerable monk,1
chittychittybang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang,1
a servant of pharika must know countless balms that heal and sootheand countless more that do the opposite,1
the only way to get mercadians to fight on the front lines is to give them really long weapons gerrard,0
nothing lives within it yet there is life,1
a small price to keep such pretty things safe,0
kediss loves molten metal searing flames and head scratches,1
you never know whats going to be in goblin tunnels even in the best case there will still be goblins sachir akoum expeditionary house,1
often greatly outnumbered in battle dwarves relied on catapults as one means of damaging a large army sarpadian empires vol iv,0
they are trained from hatching to deliver aid where it is needed most,0
an ancient court mage unified the houses into guilds to serve zhalfir above their own interests even during the civil war the guilds stood together a testament to the wisdom of teferi afari tales,1
be as fast as lightning and you will be just as deadly combat trainer,1
the welcoming appearance of the arrow bamboo forest masks its deathly hostility,1
let moss grow over gargoyles gavony saying meaning forget painful memories,1
the greatest idea the zombie ever had in its head wasnt even its own,1
an angels blessing prepares a soldier for war better than a thousand military drills,1
legend has it that the mine howls out the last words of those who died inside,1
until the rebellion thrulls served their masters faithfullyeven at the cost of their own lives sarpadian empires vol ii,1
retribution is best delivered by claws and rage with both magnified ajani,1
you dont want to know how she got that name,1
the breakthroughs granted by keranos god of epiphany can be surprisingly literal,1
a skullkeeper is the first to arrive after the palace archers strike down intruders probing their brains for choice bits of knowledge,0
no good will come from what you seek turn back now or suffer an ignoble death far from your home,1
egon ages backward his wisdom soured by youthful spite,1
zombies have one speed shamble,0
like a volcano it too can erupt without warning,0
the wave of lava seared cloth from skin skin from flesh and flesh from bone,1
we all hide a little madness behind our sophistication do we not,0
it turns the adversity of the moment into the knowledge of a lifetime,0
it is the fate of the weak to fall garruk wildspeaker,1
north america vintage championship,1
poets speak of your unrivaled speed the champion said to the assembled centaurs but it is plain to see that your true strength lies in your unwavering loyalty to one another the theriad,1
you may even see them again full digestion takes three hundred years,1
if a boggart even dares breathe near one of my kin ill know and ill not be happy,0
i drink of those who are worthy of my palate the rest i burn,1
in the chaos brought by the new gods swiftwinged aven served as pathfinders leading the last of the people away from the ruins of naktamun,1
the path offered by the academy is long and difficult but those who brave it arrive at wisdom beyond compare,0
you wish to remember this lesson i will write it down for you senifet vizier of bontu,1
if we fight as one nothing can stand in our way,1
the goblins would kill to get ahold of this one arcum dagsson soldevi machinist,1
the best servants are made from those who died without a scratch sidisi khan of the sultai,1
never underestimate our enemys strength brutality    or stupidity commander eesha,1
ora ondar the khalni garden is a lush tangle of growth in the harsh lands of akoum its plant growth is marvelously diverse a brilliant spectrum of vibrant life    and speedy death,1
broad as a baobaband about as smart,1
i will be your most demanding master liliana but i have great things in mind for you,1
goblin innovator goblin corpse tomayto tomahto,1
no matter the cruelty of okos jokes hes always guaranteed the sycophants laughter,1
akoum can make any intruder look small,1
no longer the village pariah no longer taunted and shamed sigrun was finally free,0
now did i file that away under c for combo or f for finisher,1
shadows coiled around the witnesss mind then the moment vanished leaving only the sting of its loss,1
those talons really dig into your skin but its better than being dropped rafiq of the many,1
we could no more abandon the forest than the stars could abandon the night sky,0
these eyes have shown me the flaws of flesh,1
my people are bound by masters centuries dead each artifact we destroy is another link broken in that chain barb tail viashino heretic,1
its victims feel only an itchy wriggling feeling just under their skin by then its far too late,1
to survive we must embrace the savagery we knew in our races infancy edgar markov,1
i fight for the suns the surface and everything in between,0
we have built a wall upon sand the wall will vanish the sand will remain oracle envec,1
when a changeling adopts a form no other changeling has taken a rune appears in the caverns of velis vel to mark the event,1
the first satyr to wake after a revel must search for the site of the next one,1
when it takes forever to learn all the rules no time is left for breaking them,1
finders keepers,0
crovax had witnessed selenia lead the predator to the weatherlight as the battle raged on deck he felt his strength melt in the heat of her betrayal,0
it is a grim duty to save the world from those created to protect it,0
world champion javier domnguez,1
forget that which was never known spellbomb inscription,0
the larger the crowd the harder it is for them to run away,1
the behemoth roared and the world was blasted free of empires and tyrants,1
forever restless forever growing in number,1
with this throne unite your nation throne inscription,0
shields up spears out heels set hearts firm,1
once i looked to the mists for wisdom now i wish only for understanding,1
the secret to our war paint is hot peppers and stinkbugs lots of stinkbugs skab goblin secretkeeper,0
i bring a death 0 can escape,1
i have been found worthy by this great house,1
it doesnt need to feed but still it hungers,1
i am a dragonslayer for lord silumgar there is no dragon save him whom i fear xathi the infallible,1
who said there are no assurances in life i assure you this is going to hurt,1
a single grain of sand is insignificant but a sandstorm can reduce pyramids to dust stand with your crop become the storm oketra god of solidarity,1
shed your faded husk emerge sleeker and stronger tyris fauna shaman,1
ivold gasped in surprise either a very strange insect had crawled onto one of the lenses or he was seeing geists at last,1
the structure gets bigger every hour with hedrons coalescing even deep under the surface if i could only get inside,1
kongmings predecessor helped liu bei win the battle of fancheng by recognizing and defeating cao rens use of the dreaded eight gold locks formation,1
my people serve the dragon kolaghan but i give my blood for a greater lord,0
like nature the fern spirals back on itself eternally seeking its own center,1
many hands make light work ludevic necroalchemist,1
