text,label
on jund even the landscape is a deadly hunter volcanoes tar pits and rock slides seem to prey upon the living,1
fire is the universal language jhoira master artificer,1
some merfolk choose to rest their fins in the water i believe wisdom exists not only where we were born but where we were told not to go,0
with the hekma destroyed the wandering dead that sought entrance to naktamun had free rein to lay waste to the city,0
some clouds heed no wind,1
their thoughts flow through my mind and i am healed fyndhorn elder,0
a cinders axe bears no marks from parrying a foes blade,0
she will not be content until hers is the highest head in the sky,1
thanks to havenguls thriving illegal market for corpses the shovel that interred a body during the day is usually the same one digging it out at night,1
once favored companions many cats were left to fend for themselves,1
friends teach what you want to know enemies teach what you need to know,1
the shield of unimpeachable purity is as strong as any wrought on the anvil,1
belief matters more than truth every moment belief in imaginary things alters lives while truth sits unnoticed and waits hakim loreweaver,1
what you are attempting is not against the law it is however extremely foolish,1
this creature is inadequate send it to the splicers for innovation malcator executor of synthesis,0
stunned by the mere presence of the leonin kha the nim raider quickly fell to its knees,1
there will come a time when the gods will look at mortals and shudder uremides the philosopher,1
every sword drawn to defend is an angelic blade guided to justice by an angelic hand auriok proverb,0
sure i hear things i hear plenty but how am i to talk with this parched throat,1
its lock changes to fit each key,0
its roots are equally happy to drink the water of a clear stream or the oily blood of a phyrexian warrior,1
most trudges are covered with decaying plant matter making them ideal breeding grounds for fungal spores,1
when rhonas fell his followers stirred with newfound strengtha final gift from a god they thought indomitable,0
let everything return to its true nature so that destiny may takes its course,1
the loxodons believe punishment comes in two steps pain and atonement they carry a weapon for each,1
i never thought id spend my life fighting im a maker not a destroyer,0
never start a fight you cant finish padril council guardian,1
the hour of your redemption is here    rally to me    rise and strike strike at every favorable opportunity for your homes and hearths strike general douglas macarthur to the people of the philippines,0
the way opened before him and the dust of centuries stirred in the air,0
magistrate ludy agreed to designate land for the brushstriders only after several broken windows and dozens of missing blinicakes,1
what warrior worth the name fears to leave a trail if my enemies seek me let them follow the ashes in my wake,1
kelpies are drawn to paradoxes making them ideal companions for quandrix mages,1
all those who trade in questions must answer to the dimir,0
this sliver comes into the world a perfect predator its ready to hunt and devour its first meal within seconds of hatching rukarumel field journal,0
it embodies the riotous growth of the jungle where creatures crowd upon creatures where roots sprawl and vines swarm,1
we made tempestuous winds obedient to solomon    and many of the devils we also made obedient to him the quran,1
jaharg discovered that the shapes and symmetries so pleasing to the sculptors eye also yielded a wellbalanced bludgeon,1
a good courier travels fast and asks no questions,1
before armor there was bark before blades there were thorns molimo marosorcerer,1
this may hurt a lot,0
tonight madam its your money and your life,1
a basilisks gaze is effective but disposing of physical remains is a tiresome task its far more discreet to dissolve ones victim entirely szadek,1
a basilisks gaze is effective but disposing of physical remains is a tiresome task its far more discreet to dissolve ones victim entirely szadek,1
the most ancient streets take on a life of their own a few have decided to move to nicer neighborhoods,1
the land rises up to defend against those who would spoil its beauty,1
this shield is a true rarity an artifact whose purpose is obvious arcum dagsson soldevi machinist,1
occasionally a member of the institute of arcane study acquires a taste for worldly pleasures seldom do they have trouble finding employment,1
well how could i know theyd explode gregel township militia,0
from razaketh liliana gained sway over the living weak mortal souls became her playthings,1
every day order clerics contain as much of the miraris energy as possible hoping to delay otarias demise,1
blood drips blood sings blood devours all and only blood remains ogre chant,1
tread upon these flower beds at your own peril emmara,0
textiles at the inventors fair feature threads from every corner of kaladesh,0
let them send their legions i will show them that my truth is stronger than their swords general varchild,1
within silent clearings guarded by living palisades the natural world guards its most precious secrets,1
one alone is fearsome one among many is unstoppable benalish proverb,1
no shadow remains for you to hide in caparocti sunborn,0
commander whats the signal to attack youll know,1
a king in jund a serf in esper,1
i escaped so why do i still feel like im being watched gregel militia leader,1
beneath the faes constant pranks runs a subtler undercurrent of mockery the influence of oona their hidden queen,1
the glow in their eyes reveals more than anger or madness,1
so everyone gets what they truly deserve i will keep watch,1
heres how ya win dont let the other guy hit back first jula goblin raider,0
jingling coins beckon many an eager hand,1
dust and memory are all that remain in ulamogs wake,1
secure in the embrace of wood they want no part of eladamris war,0
nothing restrains a burning passion,0
she sold her soul to four demons for powerful gifts,1
if youre not surrounded by decadence my question to you iswhy not,1
hold on tight little one ill get you to safety,1
words never uttered by mortals flowed incessantly from its many mouths,0
words never uttered by mortals flowed incessantly from its many mouths,0
deserts are inhospitable not uninhabitable,1
my power is generosity in a way i give my survivors an appreciation for their lives,1
friends teach what you want to know enemies teach what you need to know,1
there is always a rabble to be roused,0
at first the equations were simply numbers but in those numbers i saw a story and in that story i saw a pattern and suddenly it all fit together,1
my grandmother had sold the rest of her jewelry long ago but she left a particular necklace in my care a golden chain bearing a ravenshaped charm,1
doesnt look like much does it alexi zephyr mage,1
my mount needs neither reins nor bridle we both share a common purpose,1
recruits arent always volunteers,0
the only way to get mercadians to fight on the front lines is to give them really long weapons gerrard,0
each scar on its hide is a badge of honor,1
a small price to keep such pretty things safe,0
often greatly outnumbered in battle dwarves relied on catapults as one means of damaging a large army sarpadian empires vol iv,0
they are trained from hatching to deliver aid where it is needed most,0
i look to the heavens for hope but you will kneel,1
until all have found their place i will keep watch,1
drink deep and find your vengeance fulfilled,1
why does it destroy it does and to talk of reasons wastes time and breath nirthu lone missionary,1
when i said we needed more swords to protect the realm this was not quite what i had in mind olander tactician of the northern verge,1
although mute hoverguards get their message across loud and clear,1
the dead whisper to the living if you listen you will learn maro,1
a skullkeeper is the first to arrive after the palace archers strike down intruders probing their brains for choice bits of knowledge,0
age wears the flesh but galvanizes the soul,1
the sun was born within its coils but it fled to the sky the wurm hungers for its child and the world will bear its loss screed of the mul daya,1
zombies have one speed shamble,0
like a volcano it too can erupt without warning,0
i am a dragonslayer for lord silumgar there is no dragon save him whom i fear xathi the infallible,1
near the western seas lies mount zhaoyaoa forest of stones that reaches the clouds a bountiful land of wondrous treasures and strange animals,1
we all hide a little madness behind our sophistication do we not,0
in the gardens of the centaurs many travelers have mysteriously vanished while admiring the elaborate topiaries,1
the vulshok see the artificer as a catalyst bringing the spark of creation that ignites change,1
who you callin shorty,1
it turns the adversity of the moment into the knowledge of a lifetime,0
feeding a normal army is a problem of logistics with zombies it is an asset feeding is why they fight feeding is why they are feared jadar ghoulcaller of nephalia,1
if a boggart even dares breathe near one of my kin ill know and ill not be happy,0
the path offered by the academy is long and difficult but those who brave it arrive at wisdom beyond compare,0
as the sun reaches its zenith on the day of the solstice a castle shimmers into view on the hilltop just as the ancient text predicted,1
captain angrath cares less about treasure than mayhem if he cant leave ixalan hell burn the plane down,1
a long way down is shorter than you think,1
after death you face paradise damnation or tariel priests teaching,1
ive lived too long in my fathers shadow its time to find my own light killian silverquill magestudent,1
the blessed sleep doesnt come easily to a mind chained by regrets,1
after the rape of argoth forest during the rule of the artificers the pixies of argoth bent their magic to more practical ends,1
i was a mere cutpurse until i learned the going rate for fresh corpses,1
great generals inspire by example goblin chieftains inspire by electrifying the barracks,1
no longer the village pariah no longer taunted and shamed sigrun was finally free,0
we do not hide from the dragons that pretend to rule the skies if we did the dragons would become our rulers and our way of life would be lost,1
we could no more abandon the forest than the stars could abandon the night sky,0
tezzerets command of living metal has nothing to do with intricate gearcraft or aether supplies,1
the surest way to lose your holdings is to plead for them in mercadia citys courts,1
i fight for the suns the surface and everything in between,0
even in her absence the light elspeth kindled in our hearts never faltered,1
when a changeling adopts a form no other changeling has taken a rune appears in the caverns of velis vel to mark the event,1
the first satyr to wake after a revel must search for the site of the next one,1
to the rakdos the fun is in the shakedown the loot is usually discarded,1
the imps warbling cries echo through phyrexias towers like those of mourning doves in a cathedral,1
finders keepers,0
its growl is a long rumbling grind of gears and clockwork its bark a blast of hissing steam,1
crovax had witnessed selenia lead the predator to the weatherlight as the battle raged on deck he felt his strength melt in the heat of her betrayal,0
it is a grim duty to save the world from those created to protect it,0
forget that which was never known spellbomb inscription,0
dominaria touches us all molimo marosorcerer,1
there are few ways to escape the deathmark bargaining with a demon washing in the fabled waters of youth and of course death,1
with this throne unite your nation throne inscription,0
our formation was scattered after sea gate fell if youre fighting the eldrazi consider us your newest recruits,1
buy something or get out,1
better living through metallurgy,1
my cause is power and at the altar of power i will gladly forfeit my soul,1
keep rising,1
an artificer of unparalleled renown urza was a powerful cipher even before he was able to planeswalk seeing the world as a large integrated machine is his greatest strength and weakness enabling him to solve almost any problem but blinding him to his solutions effects on others,1
the secret to our war paint is hot peppers and stinkbugs lots of stinkbugs skab goblin secretkeeper,0
it left behind an echoing emptiness more horrible than the grave,1
one need not know the specific details of a spell to suppress its effect simply rearrange the rules of the reality within which the spell operates imbraham quandrix dean,1
for the first time elves welcomed benalish soldiers into the forest with something other than arrows,1
it chews open mirrodins husk and feeds on the outpouring of energy,1
the bones of allies grant wisdom the bones of enemies grant strength the bones of dragons grant life eternal,1
the tools of the past will help us forge the future,1
the commander tells the troops where to go but the standard reminds them why theyre there,1
my people serve the dragon kolaghan but i give my blood for a greater lord,0
